x,y,z
253.95095311845935,197.63957156809437,a
177.48916314867088,224.42816912042463,a
237.14879200250377,200.27350339510514,a
201.8781647405056,196.67599404666498,a
186.22007583237718,227.77600147979433,a
216.80626059436923,252.1274242801489,a
157.51731339180319,182.74128857062703,a
156.17477695386893,218.81312681863068,a
193.0776384576099,189.05356321955048,a
157.3070376972574,212.63750868053648,a
156.1557366028385,251.74009025406107,a
196.83658121211417,149.78362654622947,a
186.56752007855363,231.12320074244644,a
139.07344130514275,245.29943218801517,a
175.70888461660422,190.12962091704145,a
165.4198513871416,222.16189850179984,a
141.4342701699516,247.03100565955458,a
104.86840439070998,201.88728404216693,a
132.98841914380105,237.74728985504396,a
112.50374598167667,214.41957109480757,a
147.64617606499948,220.5671297545622,a
199.31004519127288,230.31333482559535,a
147.69057781979186,215.0198387901508,a
138.26427897525286,258.5757420242023,a
123.9343794820889,277.85010435482616,a
163.9724497655775,226.04814754887832,a
174.6827643861139,271.91033091350243,a
160.42576768431357,298.5115762529259,a
174.13280810675977,289.66946011034986,a
196.05863848094253,308.70757727158605,a
196.56115921420886,273.3039542306211,a
190.10673579457847,286.26841303164673,a
240.2714610036835,306.0515512251366,a
234.33660729751233,312.62211425638657,a
175.518334665336,305.2251759153439,a
223.4952631111939,284.6827352432606,a
207.98435751474543,333.0801489329898,a
283.1915411003895,348.8883616688179,a
305.89235724888664,315.96629944705825,a
253.59141704194377,338.47019889811304,a
322.29799993212623,331.76532645635075,a
326.4074220952892,349.42922869551035,a
323.05645005248516,389.50901080989667,a
299.8194289718126,384.4120965919558,a
330.4392204189593,397.4823835061498,a
345.09789900434095,342.5556974840672,a
329.74954448848615,334.28018191330125,a
278.37022983961185,391.0436281189814,a
359.55404814867626,402.0483567151241,a
337.57406245168664,359.6241742104339,a
345.6218156855064,351.09251312640527,a
339.6422368726128,364.0035741986808,a
361.74908326278086,421.85822277923694,a
374.44865261260634,421.0276863019657,a
397.08605096702365,365.34091635646683,a
397.5471674331214,360.1068347412925,a
424.859859177215,432.33837536848694,a
415.1370067504716,418.0923115697889,a
375.94284848146947,443.7429244436421,a
404.77251951702937,434.6953186799084,a
417.5372792913963,416.22262500158746,a
390.59944967588416,371.49349683220015,a
421.2215079696019,430.5959076698757,a
404.6620974463399,466.1029152689831,a
415.96756149604914,385.91335651388243,a
401.2291048524572,401.44544917831416,a
390.04111285991087,419.1917860013835,a
412.73685010735306,433.08490923285956,a
424.3349025762149,420.9941540859668,a
423.3335827108938,385.5546668085875,a
330.9187217411305,362.8212968744085,a
398.2399559360248,319.21237413492577,a
331.1616496372336,302.49722946014083,a
333.57709459450746,326.55580248699573,a
339.380224729652,306.8814146764939,a
322.79985105428733,306.0465645318866,a
288.1323703197065,261.1537857966506,a
317.0512202425423,259.171957274129,a
247.6142295784472,307.5389565466378,a
289.3394027097325,231.38598858943294,a
219.28533859393664,255.20032403163904,a
220.57937539602264,253.22490458171288,a
220.4285553373697,219.24230197711796,a
232.07807067944054,248.70683504060125,a
240.34990643490605,239.20708367433946,a
202.08406245894554,264.29619723102127,a
200.61731210250906,216.58021405448483,a
175.8834382299724,213.32176018006118,a
211.90160808911025,258.32915004987893,a
195.31618709634668,245.79721899272727,a
189.31690999118496,242.90636868756826,a
250.986117118383,217.25650138391336,a
137.43919192898346,290.2831912182678,a
205.37645125163428,220.33217853529516,a
164.20559973891642,267.34479894197125,a
188.41407832239116,227.73169846287942,a
184.16033761330235,230.68306223727944,a
156.79945770203298,189.40262848181214,a
163.0181986397292,193.14089627903525,a
175.9356013694517,203.55030936435605,a
173.4721754126937,273.4100286074074,a
100.10180454632075,172.4263909406215,a
161.29135698870664,180.2608515763323,a
141.8076629918767,227.74946389165103,a
134.6978685472834,218.31290532710506,a
114.00562019333071,247.20637676160584,a
178.38223533679133,240.51333548167565,a
131.76507218982783,243.20392207085,a
198.56969893993485,204.33466799206002,a
137.6788397803644,166.9189275277521,a
99.76959820526275,156.37339881614417,a
104.50467062164536,198.9822664437644,a
157.60134004680515,196.3191966965876,a
162.30782600074338,171.2031894270558,a
117.81292714973965,260.9474371597731,a
154.0398726552006,205.6716325249604,a
201.73433706216935,269.7478698676646,a
210.6583081611943,202.8690368804202,a
177.63757393258317,238.444785096842,a
195.24019612865192,189.94823582136985,a
217.6073363804304,263.05897542631993,a
246.6370666285698,242.53100877368695,a
240.89847368104384,216.0582321199377,a
237.21449654275966,216.50029536413444,a
249.1494125539749,248.72390609494357,a
234.92748043620196,219.84757259033375,a
320.9464980488965,281.99046918138737,a
277.57275110277936,297.7290604849727,a
301.94764046794984,243.35784694920164,a
265.1111954384142,262.48017458721154,a
303.1418539445831,286.51901331988427,a
307.65660630208686,269.7504066249568,a
329.7090911644884,265.58379858935274,a
314.1537179214299,293.572905490999,a
327.9933118405872,327.79909091975514,a
325.3063452722053,300.70709618207945,a
356.06215260259984,355.2530896667869,a
310.83788601195107,324.91631851588033,a
362.33588861320965,326.48437246860533,a
351.5282261375884,296.9164528714793,a
340.8881836307004,325.1279360822998,a
351.8916256256831,290.12672242518477,a
333.65018654668006,292.209548752165,a
354.0955071724653,310.9829418143279,a
343.80403304652737,325.20569413799353,a
367.82115334614,340.1805305225022,a
354.613541237017,345.49898413267596,a
375.4366973189131,314.23557596494385,a
396.62934616879545,380.0786310808302,a
437.1644147208438,342.70101497180644,a
386.8672883713675,368.0971532711351,a
415.48772732730697,349.1184143882377,a
400.1618932982993,357.5267229292583,a
440.71161518398463,382.15155639980946,a
419.597366957586,346.0642329758821,a
397.8050536627859,374.60136176594375,a
376.4343805644426,333.7758195602602,a
417.0032866953337,359.130354200409,a
413.5085652444807,400.1121115718247,a
398.8176772999072,350.6395771822524,a
443.83889267218007,427.2017490548915,a
455.58521396878086,386.3035579180466,a
488.56613441372724,423.094782672853,a
388.53708613938227,372.60301297243484,a
403.93622236760064,425.2158503249308,a
467.6644956471892,394.80032931672326,a
433.2277247211699,438.12324704715525,a
460.1518260781151,428.3260480122338,a
477.6255897257723,422.2680433862177,a
449.8761194081886,446.15501024485815,a
474.67752693710037,397.4448672704364,a
461.8574215467854,417.19791707923355,a
468.7966774747156,435.22661019266656,a
456.5478619273806,434.4982021832391,a
446.6134268746782,431.42305688518707,a
464.66777470191465,500.1672025644032,a
418.4126649991136,408.8446193930696,a
469.9186038146719,397.66973622551063,a
448.0404360124296,427.9141123653243,a
402.32717599673856,421.97170041445554,a
427.5403125998363,412.65467123545096,a
427.1838041865194,430.74851186686533,a
393.686852859958,403.25181254474484,a
439.42515700083396,372.96810574076136,a
423.28261409739906,403.9055086840244,a
425.0626882869109,370.51309524184245,a
393.5717659005303,419.67736295961333,a
461.22737769764456,393.97911934518885,a
408.7500828296543,366.8162456010803,a
422.9713836851346,354.894006186528,a
417.203802702124,322.252436766782,a
333.3913347149701,355.47280389591447,a
388.66331705223126,368.34253109607687,a
400.25757490543583,344.6198481588242,a
369.93311328338655,323.6445367785153,a
361.7739305142989,362.59519549988073,a
424.43181301644955,398.88920628211395,a
431.4800856316037,405.56765913541653,a
454.2224276568868,377.2006581402235,a
461.34178375601186,395.5381838498889,a
470.91433131794497,391.8217632545324,a
464.4251452628997,411.9703244296515,a
464.7155354782191,419.79814522401796,a
423.70054212704724,393.6281065100443,a
446.6127060681371,398.6059417342633,a
452.2476067813662,394.33826895230266,a
456.1799254385034,440.65448076763454,a
457.07625807045855,451.98204844784,a
432.59700872767877,448.49100106843343,a
417.9342349025213,446.8079364581192,a
419.88198114697286,439.0080037237475,a
369.6187370522406,411.43816796622355,a
415.0329063118779,453.74050514713787,a
371.9783136394866,412.3282106424722,a
382.9449452772633,385.63216351159394,a
379.6488687801192,401.03118522407726,a
313.05509664091363,358.66785838999635,a
302.54370798760715,399.1456609907351,a
306.3311041214078,371.2045575884809,a
238.1734939169516,303.9989821505768,a
240.94637703982454,263.96503528119445,a
225.36642773070872,254.83057523073882,a
239.07980292497388,305.0830358089001,a
262.8094518121291,257.5786568777403,a
238.90519848382635,244.43886843328153,a
229.29368865516662,288.08908756471243,a
232.92936847085798,257.40210704831077,a
195.74036767062051,274.40974708021184,a
162.6657534252721,261.290703436329,a
173.77686024872625,227.58516801475065,a
148.00023544156193,213.6592865940778,a
173.28672385922187,217.36806623425537,a
179.86898588226163,263.1442902187083,a
129.71902058758076,253.24225119563982,a
154.61023710670145,236.96541515942442,a
131.62375812115118,239.15086348506605,a
191.8364810487564,241.66180076960313,a
162.68012343697723,204.3558335172899,a
121.67799279175019,227.70453972034267,a
112.00358235426626,267.1813904962693,a
216.74910190829945,232.38423480828357,a
122.41652208991145,173.81822956036177,a
104.0059277103913,249.15372905258175,a
162.99731179132323,212.60310943913652,a
200.5213949302521,274.0834550435203,a
178.82785020280454,216.08105676751535,a
166.8287869921037,261.6547563519739,a
220.3717362858656,252.97674742925656,a
236.1170380604747,223.74361999392966,a
211.9374536093732,216.42518837236173,a
121.88339830262066,203.5011671697559,a
157.6514225951913,167.68605447956946,a
144.48231133046892,174.75339174897965,a
159.0577219985722,191.1423155825123,a
138.86571607698187,193.69368910588264,a
133.4403439237401,145.72398282146122,a
149.3907174313969,159.27777535901447,a
162.57170637355387,187.1060426284684,a
87.26854376565106,202.5796121811877,a
131.24370671999583,175.86179508440108,a
102.00010734642379,187.38942753700297,a
129.84672365305633,167.1959377271382,a
97.93825997639237,202.9210472485704,a
97.19144029535018,205.20563243665958,a
85.2760232797306,159.65778939659725,a
152.20015004982506,185.88745403250982,a
174.99923316414325,185.1396153305397,a
184.5114227887984,188.46058585897487,a
175.15248148937948,172.99572009556556,a
173.856852605774,173.48637497637952,a
206.9214564662782,204.15162333682525,a
164.29429340838286,211.4850708491873,a
211.220656493084,289.84394080498896,a
184.28447564659592,197.35963823836454,a
267.62006084366016,296.69011664616664,a
210.78772879588422,260.85131847737125,a
213.7521913647044,280.14214682711685,a
256.72532212105875,235.0026159724021,a
265.5997218127551,242.7576231364033,a
289.6118802416687,293.6482393749035,a
282.2634800839096,241.97779049054316,a
274.1456887282108,265.4883013999347,a
276.1617497838694,292.8739019980204,a
266.9010425940493,235.35902721552475,a
250.83397218734808,278.4298007437841,a
252.17993106312707,289.7761569555922,a
236.47528453735282,252.137286489192,a
310.8537299817174,324.44992627057087,a
269.1383558418758,316.0087327868024,a
259.26800531629135,301.1117215633739,a
222.06179682799223,317.5398017676157,a
233.77688440003288,289.0940120619574,a
269.55071036825757,291.0474557540115,a
253.78104413744717,332.1962215984954,a
182.23872375438765,322.03444105695746,a
158.15693954068587,270.71395813763104,a
203.1841090567202,262.6050778343339,a
228.10763185811575,308.90376780127855,a
169.47158530918603,309.758038787972,a
209.58517973807275,262.88600115599434,a
198.62111620619675,279.3841924638591,a
205.003610001644,299.9286820260435,a
134.09137925569564,281.27331161727295,a
167.59888204545462,279.1204129393881,a
230.15943904678272,360.731251102548,a
239.03165710280962,283.32483124191134,a
302.47143851573225,260.3068894414482,a
276.43177543580515,354.67786424735584,a
278.99747504437414,376.4079974572753,a
237.6533330096475,320.37305850438446,a
331.06511514005246,317.9700513412297,a
309.8140802328398,356.18596854225893,a
274.5242119424496,345.0140778307274,a
327.305644146563,387.92139203715556,a
334.6909890150276,337.34404810541594,a
306.1713657194262,364.8962272610895,a
322.40842293347293,370.3493332249874,a
316.8665042052045,350.8578015884658,a
310.22437541691795,373.90801047031147,a
305.81641700786895,344.1401426183239,a
397.2859399629725,349.36161107019205,a
338.83133846262007,384.9662584873763,a
350.802287172266,350.2058012708779,a
332.96544415922233,397.50651439667934,a
371.17185595145463,348.5824057048293,a
386.0029824150836,379.0676015879784,a
337.66855965471314,360.48892805046273,a
365.9755748599424,358.02669876173843,a
409.353366551636,406.5171168940261,a
368.7922318212335,380.70288226115656,a
351.2212477024972,397.0511049197457,a
387.2188805761336,380.69590638740453,a
373.87798543610415,400.9233753030766,a
466.14248623607773,418.4028060869649,a
416.62646770468064,411.80900124344214,a
392.8839468029156,424.9433448793658,a
400.4726085393346,362.53149647508775,a
415.230492210228,415.89311651102616,a
407.2120228582716,437.019280188159,a
439.19691022145764,364.86477580168753,a
398.96952115832977,439.7833967256429,a
432.69955516508355,400.3161148745807,a
407.28105493237365,434.56271603686145,a
447.96102725420195,478.50317571779584,a
437.8721622249971,363.27593586790243,a
450.1756249661973,424.1651223415499,a
387.3792081454212,407.4314017296871,a
449.3375008107283,388.80294791778874,a
417.79485911949774,417.5067574195863,a
432.5762948079147,370.42727363989485,a
459.82712367137736,407.67160479111874,a
456.77893758987886,417.23659898996135,a
432.98789572417746,371.5140704117356,a
431.296919460033,417.425425406378,a
471.8858496100237,403.97203811572575,a
478.6388348290764,390.6509308026813,a
392.21434380026113,397.2452620753717,a
457.0670590279218,373.3279403907462,a
449.5049112304749,414.0897009527163,a
486.0445730927107,389.77391751459925,a
409.32731215524757,393.8971495317647,a
493.5908286104127,396.3249128006683,a
473.2223478659359,449.32781099085616,a
465.63355642322,370.01351816795506,a
481.8351853229982,416.67034221366066,a
421.56350533177215,400.3183929908049,a
488.30966668519204,415.17766151546806,a
435.56380332114014,401.7779036413071,a
455.9433213959101,411.38982589669797,a
447.3032274345244,410.680334375271,a
449.42939781782377,419.7132776979561,a
443.2900083255003,436.81443006629513,a
439.6617628247557,397.15006102210043,a
433.3174300130902,448.5077958449392,a
458.29341806218224,377.6634803216607,a
462.7924278715897,400.49118711859086,a
376.20306889558753,381.25920747871976,a
335.21533086147525,383.60292826045384,a
385.84165715641274,325.30770527201594,a
344.2296552376095,350.3508729718668,a
304.2308952186611,333.1554014687821,a
332.8396432472324,296.5767252461618,a
306.4489576628695,303.12630051706094,a
347.75683042861874,287.49467506480755,a
298.63552851970303,339.79097065195276,a
282.23982685048463,284.0406308453322,a
272.8080079461455,262.88704047559065,a
275.7146562771997,306.7299081874601,a
299.74961335240204,197.82615906612182,a
268.90719526648917,258.0053865117367,a
178.34627528234677,238.51526428745927,a
289.9774979714731,278.19948142310454,a
199.81588604211095,236.66145234757585,a
